,w_tqqq,w_spy,w_cash,score,deviation,bands,gate_open
2019-10-09,0.7,0.0,0.30000000000000004,0.5667390665372052,-0.06918592429588011,-1.0,1
2019-10-10,0.7,0.0,0.30000000000000004,0.6145820284265225,-0.036865980250168406,-1.0,1
2019-10-11,0.6,0.0,0.4,0.6445262348364685,-0.011940747253894268,-0.0,1
2019-10-14,0.5,0.0,0.5,0.7170180588600226,0.026586964789573564,1.0,1
2019-10-15,0.5,0.0,0.5,0.7366865337870677,0.0284436255870959,1.0,1
2019-10-16,0.5,0.0,0.5,0.7531294990380539,0.06687391612705307,1.0,1
2019-10-17,0.5,0.0,0.5,0.7525008049443288,0.05873792444825998,1.0,1
2019-10-18,0.5,0.0,0.5,0.7412496150571378,0.06567448281501265,1.0,1
2019-10-21,0.5,0.0,0.5,0.7255415114628009,0.03462479069152247,1.0,1
2019-10-22,0.5,0.0,0.5,0.7482338396352923,0.06006417828482413,1.0,1
2019-10-23,0.5,0.0,0.5,0.7339703762479078,0.03287289243813474,1.0,1
2019-10-24,0.5,0.0,0.5,0.7392733325501427,0.036417675305729036,1.0,1
2019-10-25,0.5,0.0,0.5,0.7476276626709932,0.06272827834109473,1.0,1
2019-10-28,0.39999999999999997,0.0,0.6000000000000001,0.7828448382090188,0.08018573387755223,2.0,1
2019-10-29,0.39999999999999997,0.0,0.6000000000000001,0.7724102523728393,0.10588070002204963,2.0,1
2019-10-30,0.5,0.0,0.5,0.7724226875544726,0.07349187534646551,1.0,1
2019-10-31,0.39999999999999997,0.0,0.6000000000000001,0.7889804755133368,0.0782610133719166,2.0,1
2019-11-01,0.5,0.0,0.5,0.7666819891236633,0.07041336062322179,1.0,1
2019-11-04,0.39999999999999997,0.0,0.6000000000000001,0.7801414506307519,0.09123798073598688,2.0,1
2019-11-05,0.39999999999999997,0.0,0.6000000000000001,0.7691099514166898,0.10092867062472033,2.0,1
2019-11-06,0.39999999999999997,0.0,0.6000000000000001,0.7656282680762128,0.09032425880954809,2.0,1
2019-11-07,0.5,0.0,0.5,0.7680099204127373,0.07354042097694236,1.0,1
2019-11-08,0.39999999999999997,0.0,0.6000000000000001,0.766454724338742,0.07508637529395923,2.0,1
2019-11-11,0.39999999999999997,0.0,0.6000000000000001,0.7646465714681728,0.07963918518352231,2.0,1
2019-11-12,0.5,0.0,0.5,0.753709110975584,0.0673979794110553,1.0,1
2019-11-13,0.5,0.0,0.5,0.7588824601287681,0.06987850923353722,1.0,1
2019-11-14,0.5,0.0,0.5,0.7615715884014338,0.06182721306543715,1.0,1
2019-11-15,0.5,0.0,0.5,0.7591265093334663,0.05551388836514093,1.0,1
2019-11-18,0.5,0.0,0.5,0.7822215110433343,0.06683155147403075,1.0,1
2019-11-19,0.5,0.0,0.5,0.7690540482734298,0.06487124806784417,1.0,1
2019-11-20,0.5,0.0,0.5,0.7625522587769877,0.06046225018962681,1.0,1
2019-11-21,0.5,0.0,0.5,0.7659063953618183,0.034569017288065496,1.0,1
2019-11-22,0.6,0.0,0.4,0.762031754447578,0.021076931320013426,0.0,1
2019-11-25,0.6,0.0,0.4,0.7739828430748759,0.019349857109133284,0.0,1
2019-11-26,0.5,0.0,0.5,0.7867038701340102,0.049695320615888106,1.0,1
2019-11-27,0.5,0.0,0.5,0.7849301949150829,0.04956298013809879,1.0,1
2019-11-29,0.5,0.0,0.5,0.7848107912357944,0.0638598702265889,1.0,1
2019-12-02,0.5,0.0,0.5,0.7622754505077974,0.043728088603990134,1.0,1
2019-12-03,0.6,0.0,0.4,0.7218250942394867,0.007410813808813588,0.0,1
2019-12-04,0.6,0.0,0.4,0.6939018334731196,-0.01594796760038797,-0.0,1
2019-12-05,0.6,0.0,0.4,0.717980462116872,-0.0027725415354104,-0.0,1
2019-12-06,0.6,0.0,0.4,0.7369855237384458,0.0004598233944026475,0.0,1
2019-12-09,0.5,0.0,0.5,0.7600782514163423,0.028276007969756822,1.0,1
2019-12-10,0.6,0.0,0.4,0.7291668625824178,0.01380031623087108,0.0,1
2019-12-11,0.6,0.0,0.4,0.7311492588085174,0.009615546924334861,0.0,1
2019-12-12,0.6,0.0,0.4,0.743180503088347,0.022523733925682965,0.0,1
2019-12-13,0.5,0.0,0.5,0.7667469529299646,0.042256481733270235,1.0,1
2019-12-16,0.5,0.0,0.5,0.7858192327954332,0.047440489566933586,1.0,1
2019-12-17,0.5,0.0,0.5,0.8038056849635056,0.0725944153695921,1.0,1
2019-12-18,0.5,0.0,0.5,0.803185651020514,0.06938095156129553,1.0,1
2019-12-19,0.5,0.0,0.5,0.8004333286294131,0.06731384790552308,1.0,1
2019-12-20,0.39999999999999997,0.0,0.6000000000000001,0.8030781874812818,0.08237121684097137,2.0,1
2019-12-23,0.39999999999999997,0.0,0.6000000000000001,0.803346966519928,0.08745069401054795,2.0,1
2019-12-24,0.39999999999999997,0.0,0.6000000000000001,0.8040470657587369,0.0874693669336084,2.0,1
2019-12-26,0.39999999999999997,0.0,0.6000000000000001,0.8031926933431685,0.08263024916305661,2.0,1
2019-12-27,0.39999999999999997,0.0,0.6000000000000001,0.8033693589162635,0.10319485835008968,2.0,1
2019-12-30,0.39999999999999997,0.0,0.6000000000000001,0.7898369254174433,0.09373950335653802,2.0,1
2019-12-31,0.5,0.0,0.5,0.7644413741498476,0.06639760567443198,1.0,1
2020-01-02,0.5,0.0,0.5,0.7800954795337699,0.0649889530995611,1.0,1
2020-01-03,0.39999999999999997,0.0,0.6000000000000001,0.8041156397264063,0.10599358716825247,2.0,1
2020-01-06,0.5,0.0,0.5,0.773776162088931,0.06698529146149768,1.0,1
2020-01-07,0.39999999999999997,0.0,0.6000000000000001,0.773653902952554,0.07748165430416276,2.0,1
2020-01-08,0.5,0.0,0.5,0.7718667391602879,0.06810279910705752,1.0,1
2020-01-09,0.39999999999999997,0.0,0.6000000000000001,0.7795569086905313,0.08263278591388379,2.0,1
2020-01-10,0.39999999999999997,0.0,0.6000000000000001,0.7931261195407985,0.0982185152732995,2.0,1
2020-01-13,0.39999999999999997,0.0,0.6000000000000001,0.788728110036721,0.07907287886143544,2.0,1
2020-01-14,0.39999999999999997,0.0,0.6000000000000001,0.7941006457559561,0.10549814061951657,2.0,1
2020-01-15,0.39999999999999997,0.0,0.6000000000000001,0.7899551540897768,0.08278838270246358,2.0,1
2020-01-16,0.39999999999999997,0.0,0.6000000000000001,0.7898182631825289,0.07517100233781848,2.0,1
2020-01-17,0.39999999999999997,0.0,0.6000000000000001,0.7946157268375585,0.09518900548273623,2.0,1
2020-01-21,0.39999999999999997,0.0,0.6000000000000001,0.7973847175736682,0.10083990157658529,2.0,1
2020-01-22,0.39999999999999997,0.0,0.6000000000000001,0.7834157291968075,0.09082287744231321,2.0,1
2020-01-23,0.39999999999999997,0.0,0.6000000000000001,0.7838182280167589,0.08907185016653929,2.0,1
2020-01-24,0.39999999999999997,0.0,0.6000000000000001,0.7823350662630227,0.08986025473456194,2.0,1
2020-01-27,0.5,0.0,0.5,0.7522640278916479,0.05425396384826642,1.0,1
2020-01-28,0.6,0.0,0.4,0.6855718224206794,-0.013370369913427438,-0.0,1
2020-01-29,0.5,0.0,0.5,0.7206403765495786,0.027451945269614697,1.0,1
2020-01-30,0.5,0.0,0.5,0.7123340350631547,0.025014734979990738,1.0,1
2020-01-31,0.5,0.0,0.5,0.7234286267793922,0.03012550370760403,1.0,1
2020-02-03,0.6,0.0,0.4,0.66522628578002,-0.021934359019532224,-0.0,1
2020-02-04,0.6,0.0,0.4,0.6859138062798672,0.017891545663976993,0.0,1
2020-02-05,0.39999999999999997,0.0,0.6000000000000001,0.725816383072584,0.07924376595778804,2.0,1
2020-02-06,0.39999999999999997,0.0,0.6000000000000001,0.7491533812441581,0.08284511741455858,2.0,1
2020-02-07,0.39999999999999997,0.0,0.6000000000000001,0.7536460415108698,0.10000708475655862,2.0,1
2020-02-10,0.39999999999999997,0.0,0.6000000000000001,0.7448589040252657,0.07885789038094004,2.0,1
2020-02-11,0.39999999999999997,0.0,0.6000000000000001,0.7567975853974419,0.10809640906915075,2.0,1
2020-02-12,0.39999999999999997,0.0,0.6000000000000001,0.7566168025393035,0.10112140032205641,2.0,1
2020-02-13,0.39999999999999997,0.0,0.6000000000000001,0.7844296738007106,0.12305845560881212,2.0,1
2020-02-14,0.39999999999999997,0.0,0.6000000000000001,0.7767628455488449,0.10891261997684598,2.0,1
2020-02-18,0.39999999999999997,0.0,0.6000000000000001,0.7854519937793812,0.10772081050652327,2.0,1
2020-02-19,0.39999999999999997,0.0,0.6000000000000001,0.7661516375915735,0.10174896151910362,2.0,1
2020-02-20,0.39999999999999997,0.0,0.6000000000000001,0.7758882456028274,0.12380301373654357,2.0,1
2020-02-21,0.39999999999999997,0.0,0.6000000000000001,0.7549555398613698,0.08450536557684307,2.0,1
2020-02-24,0.6,0.0,0.4,0.7265935618598269,0.019260810821096763,0.0,1
2020-02-25,0.8,0.0,0.19999999999999996,0.591384666714012,-0.09683851716868841,-2.0,1
2020-02-26,0.9,0.0,0.09999999999999998,0.5371276190386101,-0.16802264628187624,-3.0,1
2020-02-27,0.9,0.0,0.09999999999999998,0.5385730042213482,-0.15341940828304246,-3.0,1
2020-02-28,0.0,0.0,1.0,0.43492326128315817,-0.27255635347240736,-5.0,0
2020-03-02,0.0,0.0,1.0,0.43644429576279187,-0.25354320426158494,-5.0,0
2020-03-03,0.9,0.0,0.09999999999999998,0.5070352772259152,-0.14912866440786554,-3.0,1
2020-03-04,0.0,0.0,1.0,0.4699950527638603,-0.22218742413009196,-4.0,0
2020-03-05,0.8,0.0,0.19999999999999996,0.5475290617402836,-0.12100614046901959,-2.0,1
2020-03-06,0.0,0.0,1.0,0.4855755181716981,-0.18820306690401,-4.0,0
2020-03-09,0.0,0.0,1.0,0.47079499074224457,-0.21839485425424165,-4.0,0
2020-03-10,0.0,0.0,1.0,0.39422402708472526,-0.36232695613288124,-5.0,0
2020-03-11,0.0,0.0,1.0,0.43701478028992713,-0.247354114053555,-5.0,0
2020-03-12,0.0,0.0,1.0,0.3951689817372124,-0.32648834512545755,-5.0,0
2020-03-13,0.0,0.0,1.0,0.33624751735030106,-0.4918112564280991,-5.0,0
2020-03-16,0.0,0.0,1.0,0.3883887483377821,-0.33310636318833287,-5.0,0
2020-03-17,0.0,0.0,1.0,0.31209857109484984,-0.542194873828669,-5.0,0
2020-03-18,0.0,0.0,1.0,0.3493379544661297,-0.44315543194842233,-5.0,0
2020-03-19,0.0,0.0,1.0,0.34478918268684766,-0.4677624344571213,-5.0,0
2020-03-20,0.0,0.0,1.0,0.3406262206465267,-0.4265263383284231,-5.0,0
2020-03-23,0.0,0.0,1.0,0.31654965338988833,-0.4660351372663377,-5.0,0
2020-03-24,0.0,0.0,1.0,0.32467990906232586,-0.4390505926949353,-5.0,0
2020-03-25,0.0,0.0,1.0,0.3653616529411006,-0.2891702945969564,-5.0,0
2020-03-26,0.0,0.0,1.0,0.3620936785747541,-0.27820803819766915,-5.0,0
2020-03-27,0.0,0.0,1.0,0.41669010200301426,-0.14147156736835387,-3.0,0
2020-03-30,0.0,0.0,1.0,0.3720054744313184,-0.20822123775964618,-4.0,0
2020-03-31,0.0,0.0,1.0,0.4836735422466099,-0.09385102632003017,-2.0,0
2020-04-01,0.8,0.0,0.19999999999999996,0.509075666955938,-0.09245914383514753,-2.0,1
2020-04-02,0.0,0.0,1.0,0.46640072870070587,-0.16765566715222147,-3.0,0
2020-04-03,0.8,0.0,0.19999999999999996,0.5044649420728459,-0.08471551538543609,-2.0,1
2020-04-06,0.8,0.0,0.19999999999999996,0.50133576274171,-0.08911337218152704,-2.0,1
2020-04-07,0.39999999999999997,0.0,0.6000000000000001,0.5431666460529745,0.11343833467508868,2.0,1
2020-04-08,0.29999999999999993,0.0,0.7000000000000001,0.5398283081076546,0.13536822698313133,3.0,1
2020-04-09,0.19999999999999996,0.0,0.8,0.5614630457058704,0.21758756994031359,4.0,1
2020-04-13,0.19999999999999996,0.0,0.8,0.5651225494026082,0.2086707821890792,4.0,1
2020-04-14,0.09999999999999998,0.0,0.9,0.5681304112829274,0.2510505283623128,5.0,1
2020-04-15,0.09999999999999998,0.0,0.9,0.6064003972214401,0.37290281281029203,5.0,1
2020-04-16,0.09999999999999998,0.0,0.9,0.5818892704071118,0.30154076242380823,5.0,1
2020-04-17,0.09999999999999998,0.0,0.9,0.5906513257438538,0.3350011581874368,5.0,1
2020-04-20,0.09999999999999998,0.0,0.9,0.6142729620367969,0.33221530435835933,5.0,1
2020-04-21,0.09999999999999998,0.0,0.9,0.5742779189743236,0.25275253136025566,5.0,1
2020-04-22,0.39999999999999997,0.0,0.6000000000000001,0.5212348351672581,0.09114069442853978,2.0,1
2020-04-23,0.29999999999999993,0.0,0.7000000000000001,0.5615103094015094,0.1666557713555985,3.0,1
2020-04-24,0.29999999999999993,0.0,0.7000000000000001,0.5597157171780403,0.1382382185205706,3.0,1
2020-04-27,0.19999999999999996,0.0,0.8,0.5991092913323096,0.1763854935927942,4.0,1
2020-04-28,0.19999999999999996,0.0,0.8,0.6249754804286513,0.17592876723047923,4.0,1
2020-04-29,0.39999999999999997,0.0,0.6000000000000001,0.6085537935933525,0.09890686837451046,2.0,1
2020-04-30,0.19999999999999996,0.0,0.8,0.6581324272197738,0.1906273840604451,4.0,1
2020-05-01,0.29999999999999993,0.0,0.7000000000000001,0.6246785572059247,0.17034294404898653,3.0,1
2020-05-04,0.5,0.0,0.5,0.5581150523434556,0.04835719715438569,1.0,1
2020-05-05,0.5,0.0,0.5,0.5685825206562346,0.0648290916783576,1.0,1
2020-05-06,0.39999999999999997,0.0,0.6000000000000001,0.6048290967620603,0.08430779083215811,2.0,1
2020-05-07,0.39999999999999997,0.0,0.6000000000000001,0.5984520864154926,0.09005258815352812,2.0,1
2020-05-08,0.39999999999999997,0.0,0.6000000000000001,0.6366680679304261,0.11725840380043273,2.0,1
2020-05-11,0.29999999999999993,0.0,0.7000000000000001,0.6896426877339744,0.1444353204583424,3.0,1
2020-05-12,0.29999999999999993,0.0,0.7000000000000001,0.6950893395606003,0.15515049446031037,3.0,1
2020-05-13,0.39999999999999997,0.0,0.6000000000000001,0.6107179506180619,0.07977362395360577,2.0,1
2020-05-14,0.5,0.0,0.5,0.5523690102778877,0.03302680339159125,1.0,1
2020-05-15,0.5,0.0,0.5,0.5995642931946833,0.062093995111089484,1.0,1
2020-05-18,0.39999999999999997,0.0,0.6000000000000001,0.6104461107702317,0.07541477787978867,2.0,1
2020-05-19,0.29999999999999993,0.0,0.7000000000000001,0.6760300254542436,0.12724847435426168,3.0,1
2020-05-20,0.39999999999999997,0.0,0.6000000000000001,0.6427126872103333,0.10322941628561022,2.0,1
2020-05-21,0.29999999999999993,0.0,0.7000000000000001,0.6917782892376557,0.1524590236968364,3.0,1
2020-05-22,0.39999999999999997,0.0,0.6000000000000001,0.6541755610897796,0.10414203233772312,2.0,1
2020-05-26,0.39999999999999997,0.0,0.6000000000000001,0.6784735368095219,0.10317371231047079,2.0,1
2020-05-27,0.39999999999999997,0.0,0.6000000000000001,0.6882934480772483,0.08908408754823305,2.0,1
2020-05-28,0.39999999999999997,0.0,0.6000000000000001,0.7042000344163157,0.09143479328325599,2.0,1
2020-05-29,0.39999999999999997,0.0,0.6000000000000001,0.6831689381440601,0.07699807568176942,2.0,1
2020-06-01,0.39999999999999997,0.0,0.6000000000000001,0.7002767775212043,0.11164845144790281,2.0,1
2020-06-02,0.39999999999999997,0.0,0.6000000000000001,0.6850240640094031,0.1102277302457273,2.0,1
2020-06-03,0.39999999999999997,0.0,0.6000000000000001,0.70954131710294,0.11775959408421155,2.0,1
2020-06-04,0.39999999999999997,0.0,0.6000000000000001,0.7331358665006135,0.11919376966678397,2.0,1
2020-06-05,0.39999999999999997,0.0,0.6000000000000001,0.7271508854261278,0.0854647491890137,2.0,1
2020-06-08,0.29999999999999993,0.0,0.7000000000000001,0.7655158881622143,0.13671844286276125,3.0,1
2020-06-09,0.29999999999999993,0.0,0.7000000000000001,0.7396471965673258,0.1495806130722328,3.0,1
2020-06-10,0.29999999999999993,0.0,0.7000000000000001,0.6941974928584199,0.1626525811891102,3.0,1
2020-06-11,0.19999999999999996,0.0,0.8,0.6814282423874513,0.18608336001130077,4.0,1
2020-06-12,0.0,0.0,1.0,0.4817794562444789,0.0031181606916688143,0.0,0
2020-06-15,0.0,0.0,1.0,0.4997429040922976,0.01679887474271924,0.0,0
2020-06-16,0.5,0.0,0.5,0.521016315743832,0.04333057737998014,1.0,1
2020-06-17,0.39999999999999997,0.0,0.6000000000000001,0.5463108862196745,0.0885644749103216,2.0,1
2020-06-18,0.39999999999999997,0.0,0.6000000000000001,0.5435319513666105,0.08839002505290394,2.0,1
2020-06-19,0.39999999999999997,0.0,0.6000000000000001,0.5573406314372799,0.08850381486539205,2.0,1
2020-06-22,0.39999999999999997,0.0,0.6000000000000001,0.5215462136132137,0.07739157898656712,2.0,1
2020-06-23,0.39999999999999997,0.0,0.6000000000000001,0.5752085083601878,0.10427981522280327,2.0,1
2020-06-24,0.39999999999999997,0.0,0.6000000000000001,0.5939196321239638,0.11982578726247373,2.0,1
2020-06-25,0.5,0.0,0.5,0.5426633284161823,0.04568171590025116,1.0,1
2020-06-26,0.5,0.0,0.5,0.5832865503053085,0.0633884719315363,1.0,1
2020-06-29,0.6,0.0,0.4,0.525244273841757,-0.01668708567459931,-0.0,1
2020-06-30,0.6,0.0,0.4,0.5905962557531244,0.009997132543084764,0.0,1
2020-07-01,0.5,0.0,0.5,0.6288172762256624,0.061003733136853366,1.0,1
2020-07-02,0.39999999999999997,0.0,0.6000000000000001,0.6732225349839754,0.09032292797936292,2.0,1
2020-07-06,0.39999999999999997,0.0,0.6000000000000001,0.6987312902643477,0.10254786539832361,2.0,1
2020-07-07,0.29999999999999993,0.0,0.7000000000000001,0.7138497427325308,0.1704537032157425,3.0,1
2020-07-08,0.29999999999999993,0.0,0.7000000000000001,0.682078765045698,0.13735045703924853,3.0,1
2020-07-09,0.29999999999999993,0.0,0.7000000000000001,0.711479562676031,0.16949866268222613,3.0,1
2020-07-10,0.19999999999999996,0.0,0.8,0.6859083888349117,0.18741570583946565,4.0,1
2020-07-13,0.19999999999999996,0.0,0.8,0.7182714527233246,0.19107629492657696,4.0,1
2020-07-14,0.39999999999999997,0.0,0.6000000000000001,0.6137610144364731,0.10300142290558667,2.0,1
2020-07-15,0.39999999999999997,0.0,0.6000000000000001,0.6691972210551048,0.11232304840844143,2.0,1
2020-07-16,0.39999999999999997,0.0,0.6000000000000001,0.7037328562284136,0.10623268655511464,2.0,1
2020-07-17,0.5,0.0,0.5,0.6982578486554704,0.07311908581531257,1.0,1
2020-07-20,0.5,0.0,0.5,0.7376072554244582,0.06896574654705767,1.0,1
2020-07-21,0.29999999999999993,0.0,0.7000000000000001,0.7598530041255264,0.14494344194672526,3.0,1
2020-07-22,0.39999999999999997,0.0,0.6000000000000001,0.7498485491989139,0.09786700476696608,2.0,1
2020-07-23,0.39999999999999997,0.0,0.6000000000000001,0.7583019949238752,0.1007831710175513,2.0,1
2020-07-24,0.6,0.0,0.4,0.7114627335457429,0.007265118299504714,0.0,1
2020-07-27,0.7,0.0,0.30000000000000004,0.709779803516804,-0.026951397631755247,-1.0,1
2020-07-28,0.6,0.0,0.4,0.7315009834751335,0.014860399129791313,0.0,1
2020-07-29,0.7,0.0,0.30000000000000004,0.7069405401015874,-0.030076785276666906,-1.0,1
2020-07-30,0.6,0.0,0.4,0.7391184806855381,-0.0032461149911752196,-0.0,1
2020-07-31,0.6,0.0,0.4,0.72429643707919,0.007475731572854416,0.0,1
2020-08-03,0.5,0.0,0.5,0.7333593753086106,0.05427692096455328,1.0,1
2020-08-04,0.39999999999999997,0.0,0.6000000000000001,0.7393373883296066,0.08735839576917881,2.0,1
2020-08-05,0.39999999999999997,0.0,0.6000000000000001,0.7466085173530764,0.09345911699062359,2.0,1
2020-08-06,0.39999999999999997,0.0,0.6000000000000001,0.7618030358435828,0.09570048478133875,2.0,1
2020-08-07,0.29999999999999993,0.0,0.7000000000000001,0.7689895438558034,0.13001426720597986,3.0,1
2020-08-10,0.39999999999999997,0.0,0.6000000000000001,0.7734053344508909,0.08894459847546354,2.0,1
2020-08-11,0.5,0.0,0.5,0.7699166667455898,0.0676757450573997,1.0,1
2020-08-12,0.6,0.0,0.4,0.7242095136037361,0.004953706092604593,0.0,1
2020-08-13,0.5,0.0,0.5,0.762942145690053,0.07408038401717798,1.0,1
2020-08-14,0.5,0.0,0.5,0.7655562086693614,0.0740769402522341,1.0,1
2020-08-17,0.5,0.0,0.5,0.7641254200190765,0.06396022978102023,1.0,1
2020-08-18,0.39999999999999997,0.0,0.6000000000000001,0.7759922256265012,0.09434516667523019,2.0,1
2020-08-19,0.39999999999999997,0.0,0.6000000000000001,0.769208174934347,0.1180734896395661,2.0,1
2020-08-20,0.39999999999999997,0.0,0.6000000000000001,0.7462694090766392,0.08988074661103918,2.0,1
2020-08-21,0.39999999999999997,0.0,0.6000000000000001,0.7426468723688876,0.12143541521614898,2.0,1
2020-08-24,0.29999999999999993,0.0,0.7000000000000001,0.7458447736938725,0.1288308361530499,3.0,1
2020-08-25,0.29999999999999993,0.0,0.7000000000000001,0.751317064411776,0.13527668040436258,3.0,1
2020-08-26,0.29999999999999993,0.0,0.7000000000000001,0.7562861522662566,0.1439530876419255,3.0,1
2020-08-27,0.19999999999999996,0.0,0.8,0.7325316758944503,0.19616117003698363,4.0,1
2020-08-28,0.29999999999999993,0.0,0.7000000000000001,0.7074139869659323,0.16660843383153678,3.0,1
2020-08-31,0.29999999999999993,0.0,0.7000000000000001,0.7381102952417038,0.16782441081177613,3.0,1
2020-09-01,0.19999999999999996,0.0,0.8,0.6676109776298168,0.1784768776188339,4.0,1
2020-09-02,0.19999999999999996,0.0,0.8,0.6756559189408927,0.21994430881271976,4.0,1
2020-09-03,0.09999999999999998,0.0,0.9,0.671947584391595,0.23306150471807063,5.0,1
2020-09-04,0.5,0.0,0.5,0.5841339932954822,0.037688287828918865,1.0,1
2020-09-08,0.6,0.0,0.4,0.6082594620773326,-0.01018180393224244,-0.0,1
2020-09-09,0.9,0.0,0.09999999999999998,0.5881632395108902,-0.14899886015419628,-3.0,1
2020-09-10,0.8,0.0,0.19999999999999996,0.6349198284932671,-0.08035008614216632,-2.0,1
2020-09-11,0.9,0.0,0.09999999999999998,0.6154365401252506,-0.1327709967773968,-3.0,1
2020-09-14,0.9,0.0,0.09999999999999998,0.6691445225366621,-0.14989471568800272,-3.0,1
2020-09-15,0.8,0.0,0.19999999999999996,0.6994341061050414,-0.10624115767763065,-2.0,1
2020-09-16,0.7,0.0,0.30000000000000004,0.711047176830837,-0.0687966988355625,-1.0,1
2020-09-17,0.8,0.0,0.19999999999999996,0.701702543429477,-0.11086686204150453,-2.0,1
2020-09-18,0.9,0.0,0.09999999999999998,0.6919950720608862,-0.14830198623198543,-3.0,1
2020-09-21,0.9,0.0,0.09999999999999998,0.701571049568102,-0.17483426220927123,-3.0,1
2020-09-22,0.9,0.0,0.09999999999999998,0.656549836294047,-0.15806162321165873,-3.0,1
2020-09-23,0.8,0.0,0.19999999999999996,0.6850004548174035,-0.10578434132025283,-2.0,1
2020-09-24,1.0,0.0,0.0,0.6371676869211221,-0.17838862062641414,-4.0,1
2020-09-25,0.9,0.0,0.09999999999999998,0.643648182935744,-0.15332798229737676,-3.0,1
2020-09-28,0.8,0.0,0.19999999999999996,0.7017711926568504,-0.08284772424003284,-2.0,1
2020-09-29,0.6,0.0,0.4,0.7178756408194542,-0.01818378987066005,-0.0,1
2020-09-30,0.6,0.0,0.4,0.7121525388031467,-0.01619127782545604,-0.0,1
2020-10-01,0.6,0.0,0.4,0.7157994545926437,0.01843523315997775,0.0,1
2020-10-02,0.39999999999999997,0.0,0.6000000000000001,0.7120713607711341,0.0819111008255411,2.0,1
2020-10-05,0.6,0.0,0.4,0.6818891818417224,0.001389841334731523,0.0,1
2020-10-06,0.5,0.0,0.5,0.6817432905761128,0.06794289783707219,1.0,1
2020-10-07,0.6,0.0,0.4,0.6427214423395688,0.008616476601490675,0.0,1
2020-10-08,0.5,0.0,0.5,0.6803803139941708,0.06119829927921616,1.0,1
2020-10-09,0.5,0.0,0.5,0.7164311171154978,0.07226606510982259,1.0,1
2020-10-12,0.39999999999999997,0.0,0.6000000000000001,0.7453888836873178,0.11141726196596702,2.0,1
2020-10-13,0.19999999999999996,0.0,0.8,0.7479799577135767,0.20262874995692992,4.0,1
2020-10-14,0.19999999999999996,0.0,0.8,0.7233803170062809,0.1930835550979484,4.0,1
2020-10-15,0.29999999999999993,0.0,0.7000000000000001,0.7138650754728637,0.15315942876716693,3.0,1
2020-10-16,0.39999999999999997,0.0,0.6000000000000001,0.7014789966170122,0.11810019688228923,2.0,1
2020-10-19,0.39999999999999997,0.0,0.6000000000000001,0.6934781161148695,0.089126789618994,2.0,1
2020-10-20,0.5,0.0,0.5,0.6527057251397602,0.027285734921070892,1.0,1
2020-10-21,0.5,0.0,0.5,0.6515998434866098,0.028369442270829603,1.0,1
2020-10-22,0.6,0.0,0.4,0.6665898348761943,0.016053403757313678,0.0,1
2020-10-23,0.6,0.0,0.4,0.679809010903948,0.007672640484490456,0.0,1
2020-10-26,0.6,0.0,0.4,0.6929680589133344,0.007394484299298787,0.0,1
2020-10-27,0.7,0.0,0.30000000000000004,0.6007879450653394,-0.039649304865128854,-1.0,1
2020-10-28,0.6,0.0,0.4,0.5889768603022466,-0.019704428905791493,-0.0,1
2020-10-29,0.9,0.0,0.09999999999999998,0.5296158353894512,-0.13136847817457387,-3.0,1
2020-10-30,0.8,0.0,0.19999999999999996,0.5506252164842433,-0.08360649942582532,-2.0,1
2020-11-02,0.9,0.0,0.09999999999999998,0.5412279224386812,-0.1447763234503312,-3.0,1
2020-11-03,0.9,0.0,0.09999999999999998,0.5546454631541792,-0.139418818206555,-3.0,1
2020-11-04,0.8,0.0,0.19999999999999996,0.5802229573797271,-0.09510887272887658,-2.0,1
2020-11-05,0.6,0.0,0.4,0.6910291632975673,0.024594513416815733,0.0,1
2020-11-06,0.39999999999999997,0.0,0.6000000000000001,0.7381076116736328,0.09732179093139481,2.0,1
2020-11-09,0.39999999999999997,0.0,0.6000000000000001,0.7840033907538523,0.09692236466758519,2.0,1
2020-11-10,0.5,0.0,0.5,0.7750741330234826,0.03451158914906172,1.0,1
2020-11-11,0.6,0.0,0.4,0.7879568566309079,-0.014205292154302218,-0.0,1
2020-11-12,0.5,0.0,0.5,0.8087474946894501,0.054739487235913487,1.0,1
2020-11-13,0.5,0.0,0.5,0.7767446697217442,0.04157674506378872,1.0,1
2020-11-16,0.5,0.0,0.5,0.8103858083751455,0.06888398024651887,1.0,1
2020-11-17,0.39999999999999997,0.0,0.6000000000000001,0.81984590316713,0.08923400702011497,2.0,1
2020-11-18,0.39999999999999997,0.0,0.6000000000000001,0.8124261711029156,0.07589648228182644,2.0,1
2020-11-19,0.5,0.0,0.5,0.7944940602568987,0.04893202689396192,1.0,1
2020-11-20,0.5,0.0,0.5,0.8058759008035458,0.07148851980052418,1.0,1
2020-11-23,0.5,0.0,0.5,0.7941111081819483,0.047837817130122806,1.0,1
2020-11-24,0.5,0.0,0.5,0.8065618843722527,0.04375372254098986,1.0,1
2020-11-25,0.39999999999999997,0.0,0.6000000000000001,0.8189745463217601,0.08091396025726794,2.0,1
2020-11-27,0.39999999999999997,0.0,0.6000000000000001,0.8182588267016321,0.08839151332166706,2.0,1
2020-11-30,0.39999999999999997,0.0,0.6000000000000001,0.8184865499082506,0.10593674903940875,2.0,1
2020-12-01,0.39999999999999997,0.0,0.6000000000000001,0.8147091364097209,0.09599478962991159,2.0,1
