,vix,vix_ma,irx,irx_delta,curve_slope,spy_sma,spy_above_sma,qqq_mom,score_vix_level,score_vix_trend,score_rate_easing,score_trend,score_momentum,score_curve,composite
2024-05-07,13.229999542236328,16.008499813079833,5.243000030517578,0.023000240325927734,-0.7719998359680176,456.3198678588867,1,0.37279663995589085,2,1,1,1,1,0,6.0
2024-05-08,13.0,15.868499803543092,5.244999885559082,0.01699972152709961,-0.7439999580383301,456.6508639526367,1,0.3685948884325596,2,1,1,1,1,0,6.0
2024-05-09,12.6899995803833,15.75749979019165,5.239999771118164,0.006999969482421875,-0.7799997329711914,456.9904177856445,1,0.3803226170280485,2,1,1,1,1,0,6.0
2024-05-10,12.550000190734863,15.519499826431275,5.243000030517578,0.02500009536743164,-0.7249999046325684,457.3329039001465,1,0.3686839667623729,2,1,1,1,1,0,6.0
2024-05-13,13.600000381469727,15.237999868392944,5.239999771118164,0.021999835968017578,-0.740999698638916,457.69031646728513,1,0.36738398878680534,2,1,1,1,1,0,6.0
2024-05-14,13.420000076293945,14.988999891281129,5.235000133514404,0.012000083923339844,-0.7769999504089355,458.03800064086914,1,0.3811332794901383,2,1,1,1,1,0,6.0
2024-05-15,12.449999809265137,14.700999927520751,5.239999771118164,0.026999950408935547,-0.8839998245239258,458.4131137084961,1,0.39516612598645673,2,1,1,1,1,0,6.0
2024-05-16,12.420000076293945,14.42199993133545,5.243000030517578,0.007999897003173828,-0.8439998626708984,458.789232635498,1,0.390757650756147,2,1,1,1,1,0,6.0
2024-05-17,11.989999771118164,14.085999965667725,5.239999771118164,0.006999969482421875,-0.7989997863769531,459.1997277832031,1,0.3734558605238609,2,1,1,1,1,0,6.0
2024-05-20,12.149999618530273,13.846499919891357,5.239999771118164,0.0,-0.7829999923706055,459.6194305419922,1,0.357813601472321,2,1,1,1,1,0,6.0
2024-05-21,11.859999656677246,13.654999923706054,5.239999771118164,-0.010000228881835938,-0.8039999008178711,460.0552828979492,1,0.36354282470701427,2,1,1,1,1,0,6.0
2024-05-22,12.289999961853027,13.470999908447265,5.244999885559082,0.0,-0.7719998359680176,460.4648321533203,1,0.3587110132070248,2,1,1,1,1,0,6.0
2024-05-23,12.770000457763672,13.340999937057495,5.244999885559082,0.005000114440917969,-0.7189998626708984,460.8649571228027,1,0.3699649357528145,2,1,1,1,1,0,6.0
2024-05-24,11.930000305175781,13.185999965667724,5.244999885559082,0.021999835968017578,-0.7170000076293945,461.2965573120117,1,0.3900500454247522,2,1,1,1,1,0,6.0
2024-05-28,12.920000076293945,13.098499965667724,5.248000144958496,0.03299999237060547,-0.6600003242492676,461.7291899108887,1,0.3621560352055677,2,1,1,1,1,0,6.0
2024-05-29,14.279999732971191,13.02999997138977,5.25,0.026999950408935547,-0.6079998016357422,462.14496948242186,1,0.3188576636807987,2,0,1,1,1,0,5.0
2024-05-30,14.470000267028809,12.983999967575073,5.248000144958496,0.023000240325927734,-0.6760001182556152,462.53183334350587,1,0.2988378250465977,2,0,1,1,1,0,5.0
2024-05-31,12.920000076293945,12.895999956130982,5.244999885559082,0.014999866485595703,-0.7170000076293945,462.9671403503418,1,0.303835661553552,2,0,1,1,1,0,5.0
2024-06-03,13.109999656677246,12.876999950408935,5.243000030517578,0.014999866485595703,-0.8260002136230469,463.42024200439454,1,0.2958662225488411,2,0,1,1,1,0,5.0
2024-06-04,13.15999984741211,12.860499954223632,5.239999771118164,0.01199960708618164,-0.8879995346069336,463.89240249633787,1,0.28973971303732804,2,0,1,1,1,0,5.0
2024-06-05,12.630000114440918,12.830499982833862,5.239999771118164,0.0,-0.9339995384216309,464.3942028808594,1,0.3148137743644783,2,1,1,1,1,0,6.0
2024-06-06,12.579999923706055,12.809499979019165,5.232999801635742,-0.006999969482421875,-0.9409999847412109,464.88223892211914,1,0.3145820484761761,2,1,1,1,1,0,6.0
2024-06-07,12.220000267028809,12.78600001335144,5.23799991607666,0.0,-0.7820000648498535,465.37284881591796,1,0.3360861799389543,2,1,1,1,1,0,6.0
2024-06-10,12.739999771118164,12.795499992370605,5.232999801635742,-0.005000114440917969,-0.7489995956420898,465.84794525146486,1,0.32503480768769033,2,1,1,1,1,0,6.0
2024-06-11,12.850000381469727,12.757999992370605,5.244999885559082,0.006999969482421875,-0.8269996643066406,466.3589907836914,1,0.3290476429535236,2,0,1,1,1,0,5.0
2024-06-12,12.039999961853027,12.68899998664856,5.243000030517578,0.005000114440917969,-0.9409999847412109,466.8766886901856,1,0.3240820053455524,2,1,1,1,1,0,6.0
2024-06-13,11.9399995803833,12.663499975204468,5.239999771118164,0.0019998550415039062,-1.0059995651245117,467.38623245239256,1,0.32110750802656973,2,1,1,1,1,0,6.0
2024-06-14,12.65999984741211,12.675499963760377,5.239999771118164,0.01199960708618164,-1.0139999389648438,467.8664793395996,1,0.3183712744495448,2,1,1,1,1,0,6.0
2024-06-17,12.75,12.713499975204467,5.243000030517578,0.014999866485595703,-0.9429998397827148,468.35887802124023,1,0.31880635381224787,2,0,1,1,1,0,5.0
2024-06-18,12.300000190734863,12.721000003814698,5.235000133514404,0.015000343322753906,-1.000999927520752,468.8612492370605,1,0.32756855974333043,2,1,1,1,1,0,6.0
2024-06-20,13.279999732971191,12.792000007629394,5.224999904632568,0.006999969482421875,-0.9590001106262207,469.3522901916504,1,0.3192240924928007,2,0,1,1,1,0,5.0
2024-06-21,13.199999809265137,12.8375,5.215000152587891,-0.0029997825622558594,-0.944000244140625,469.84916946411136,1,0.33386709916440105,2,0,1,1,1,0,5.0
2024-06-24,13.329999923706055,12.86549997329712,5.210000038146973,-0.005000114440917969,-0.939000129699707,470.35196594238283,1,0.30330396110085056,2,0,1,1,1,0,5.0
2024-06-25,12.84000015258789,12.910999965667724,5.2230000495910645,0.019999980926513672,-0.9600000381469727,470.87161346435545,1,0.33140662490886474,2,1,1,1,1,0,6.0
2024-06-26,12.550000190734863,12.892499971389771,5.230000019073486,0.012000083923339844,-0.8940000534057617,471.3913552856445,1,0.35228410866406135,2,1,1,1,1,0,6.0
2024-06-27,12.239999771118164,12.79049997329712,5.2230000495910645,0.010000228881835938,-0.9219999313354492,471.9011575317383,1,0.33285744183954913,2,1,1,1,1,0,6.0
2024-06-28,12.4399995803833,12.688999938964844,5.2129998207092285,0.0029997825622558594,-0.8839998245239258,472.41231231689454,1,0.323356296810831,2,1,1,1,1,0,6.0
2024-07-01,12.220000267028809,12.653999948501587,5.2179999351501465,0.014999866485595703,-0.7779998779296875,472.9264405822754,1,0.3337890173585347,2,1,1,1,1,0,6.0
2024-07-02,12.029999732971191,12.599999952316285,5.228000164031982,0.013000011444091797,-0.8320002555847168,473.43994735717774,1,0.3273254935794849,2,1,1,1,1,0,6.0
2024-07-03,12.09000015258789,12.546499967575073,5.230000019073486,0.006999969482421875,-0.9079999923706055,473.9916569519043,1,0.33524724671130257,2,1,1,1,1,0,6.0
2024-07-05,12.479999542236328,12.538999938964844,5.224999904632568,0.005000114440917969,-1.0069999694824219,474.55767822265625,1,0.34920602478476903,2,1,1,1,1,0,6.0
2024-07-08,12.369999885559082,12.528499937057495,5.2179999351501465,-0.02500009536743164,-0.9930000305175781,475.1312922668457,1,0.36279346348957153,2,1,1,1,1,0,6.0
2024-07-09,12.510000228881836,12.542999935150146,5.224999904632568,-0.013000011444091797,-0.9769997596740723,475.72727569580076,1,0.3685157211281913,2,1,1,1,1,0,6.0
2024-07-10,12.850000381469727,12.548499965667725,5.224999904632568,-0.005000114440917969,-0.9860000610351562,476.3853291320801,1,0.38233171619779216,2,0,1,1,1,0,5.0
2024-07-11,12.920000076293945,12.551999950408936,5.197999954223633,-0.039999961853027344,-1.0749998092651367,477.02438201904295,1,0.34536998526308227,2,0,1,1,1,0,5.0
2024-07-12,12.460000038146973,12.572999954223633,5.197999954223633,-0.034999847412109375,-1.0869998931884766,477.6718505859375,1,0.3363950912262865,2,1,1,1,1,0,6.0
2024-07-15,13.119999885559082,12.631999969482422,5.192999839782715,-0.04699993133544922,-1.060999870300293,478.3576365661621,1,0.31761565341393405,2,0,1,1,1,0,5.0
2024-07-16,13.1899995803833,12.658499956130981,5.192999839782715,-0.05000019073486328,-1.1029996871948242,479.05890518188477,1,0.3183984834738711,2,0,1,1,1,0,5.0
2024-07-17,14.479999542236328,12.744999933242799,5.195000171661377,-0.04999971389770508,-1.123000144958496,479.7094192504883,1,0.2678569416417276,2,0,1,1,1,0,5.0
2024-07-18,15.930000305175781,12.926499938964843,5.192999839782715,-0.05200004577636719,-1.0879998207092285,480.34401412963865,1,0.2516176363693672,2,0,1,1,1,0,5.0
2024-07-19,16.520000457763672,13.088499975204467,5.192999839782715,-0.05200004577636719,-1.0299997329711914,480.9614613342285,1,0.24081335962518824,2,0,1,1,1,0,5.0
2024-07-22,14.90999984741211,13.173999977111816,5.190000057220459,-0.06500005722045898,-1.011000156402588,481.6343472290039,1,0.28901283939876565,2,0,1,1,1,0,5.0
2024-07-23,14.720000267028809,13.243499994277954,5.172999858856201,-0.07200002670288086,-1.0229997634887695,482.2880941772461,1,0.28833376215494577,2,0,1,1,1,0,5.0
2024-07-24,18.040000915527344,13.503500032424927,5.170000076293945,-0.06799983978271484,-1.009000301361084,482.8811590576172,1,0.24013973886678497,2,0,1,1,1,0,5.0
2024-07-25,18.459999084472656,13.798999977111816,5.159999847412109,-0.08300018310546875,-1.0130000114440918,483.4359883117676,1,0.21820721589142988,2,0,1,1,1,0,5.0
2024-07-26,16.389999389648438,14.00649995803833,5.15500020980835,-0.08999967575073242,-1.073000431060791,484.00701858520506,1,0.23480889145368455,2,0,1,1,1,0,5.0
2024-07-29,16.600000381469727,14.214499998092652,5.146999835968018,-0.10300016403198242,-1.0789999961853027,484.56871170043945,1,0.24024595336742216,2,0,1,1,1,0,5.0
2024-07-30,17.690000534057617,14.488000011444091,5.135000228881836,-0.10299968719482422,-1.0980000495910645,485.10826248168945,1,0.20133365146637772,2,0,1,1,1,0,5.0
2024-07-31,16.360000610351562,14.70450005531311,5.135000228881836,-0.09999990463256836,-1.135000228881836,485.7038471984863,1,0.23624083880607416,2,0,1,1,1,0,5.0
2024-08-01,18.59000015258789,15.029500055313111,5.114999771118164,-0.125,-1.2729997634887695,486.2717039489746,1,0.20910203042501774,2,0,1,1,1,0,5.0
