,equity
2021-04-27,163763.60531358104
2021-04-28,162077.58586903644
2021-04-29,163703.93217417362
2021-04-30,160630.37816154934
2021-05-03,158004.42632522347
2021-05-04,151991.14414532203
2021-05-05,151103.44001207553
2021-05-06,152762.366202606
2021-05-07,154508.90794955852
2021-05-10,147706.50694548283
2021-05-11,147588.92266891617
2021-05-12,142059.04788931206
2021-05-13,143407.02390129562
2021-05-14,147317.9872246835
2021-05-17,146234.50812511455
2021-05-18,144709.42560898463
2021-05-19,144457.95775175613
2021-05-20,147960.6598393657
2021-05-21,147006.6544708137
2021-05-24,150057.91431571596
2021-05-25,150259.80300103445
2021-05-26,151017.15093507408
2021-05-27,150133.8602886491
2021-05-28,150862.80245346326
2021-06-01,150136.68175164837
2021-06-02,150524.98774943384
2021-06-03,148151.73553191725
2021-06-04,151923.41667321284
2021-06-07,152591.47902075687
2021-06-08,152695.9634495966
2021-06-09,152781.67987457156
2021-06-10,155117.00701043516
2021-06-11,156282.3767682503
2021-06-14,160660.89958235258
2021-06-15,157684.64429836383
2021-06-16,155996.17639531416
2021-06-17,158125.9532816456
2021-06-18,155464.61258114182
2021-06-21,158102.1341098877
2021-06-22,162536.78869925902
2021-06-23,162818.10313475574
2021-06-24,165814.24737832544
2021-06-25,165293.77578504028
2021-06-28,171145.37896456072
2021-06-29,173072.49015101886
2021-06-30,172312.88387184174
2021-07-01,172397.28831484416
2021-07-02,178248.8914943646
2021-07-06,180640.18217354314
2021-07-07,181793.63090960533
2021-07-08,178642.74518719787
2021-07-09,181667.00177320524
2021-07-12,183945.80937478834
2021-07-13,183847.2813448778
2021-07-14,184846.0223099469
2021-07-15,181019.9909311058
2021-07-16,176574.98240096547
2021-07-19,172341.01868617584
2021-07-20,177574.31999078934
2021-07-21,181796.60946714823
2021-07-22,185616.5083586426
2021-07-23,191781.72362503002
2021-07-26,192582.2333921996
2021-07-27,186290.61476179215
2021-07-28,188326.9900073712
2021-07-29,189253.8807027489
2021-07-30,186417.04056162405
2021-08-02,186360.83885291443
2021-08-03,189604.91141511258
2021-08-04,190545.86936452656
2021-08-05,194127.02878201727
