date,score,prev_w,new_w,equity_open,cost,trail_active,max_drift,event,sleeve_ret
2020-02-28,0.39916774453070764,[0.00221613 0.21739863 0.         0.78038524],[0.         0.1190859  0.08049797 0.80041613],122135.90920580733,3.6834551082710427,True,0.09831272571623374,,
2020-03-03,0.46734766809473915,[0.         0.13780692 0.08390407 0.77828901],[0.         0.20315385 0.03051998 0.76632617],125616.29000688306,2.462591705780291,True,0.06534693087033411,,
2020-03-04,0.4209027642012636,[0.         0.19754469 0.03041082 0.77204449],[0.         0.14386689 0.06658449 0.78954862],124687.98256028636,2.007892885428992,True,0.05367779754979399,,
2020-03-05,0.49423140953819583,[0.         0.14262212 0.06645059 0.79092729],[0.         0.24141367 0.00570204 0.7528843 ],124471.96762969857,3.6890333149179284,True,0.09879154279119093,,
2020-03-06,0.42842114731056713,[0.         0.22734692 0.00558399 0.76706909],[0.         0.15287879 0.06133179 0.78578943],122169.47096512288,2.7293198335731854,True,0.07446813599753177,,
2020-03-09,,,,,,,,HARD_STOP,-0.1428292912661986
2020-03-10,0.33923484891870975,[0.         0.14797285 0.06002073 0.79200642],[0.         0.         0.16961742 0.83038258],121211.35623709284,5.380796908591111,True,0.1479728488494131,,
2020-03-11,,,,,,,,HARD_STOP,-0.12036794096308168
2020-03-12,,,,,,,,HARD_STOP,-0.20452898546487408
2020-03-13,,,,,,,,HARD_STOP,-0.13652707606535708
2020-03-16,,,,,,,,HARD_STOP,-0.23101163325008678
2020-03-17,,,,,,,,HARD_STOP,-0.18949242516820086
2020-03-18,,,,,,,,HARD_STOP,-0.23053075153913194
2020-03-19,,,,,,,,HARD_STOP,-0.22889555029869657
2020-03-20,,,,,,,,HARD_STOP,-0.26212563817915735
2020-03-23,,,,,,,,HARD_STOP,-0.2809918005952001
2020-03-24,,,,,,,,HARD_STOP,-0.21584723753921375
2020-03-25,,,,,,,,HARD_STOP,-0.20410832772417675
2020-03-26,,,,,,,,HARD_STOP,-0.15763651445797455
2020-03-27,,,,,,,,HARD_STOP,-0.18272678405083087
2020-03-30,,,,,,,,HARD_STOP,-0.15618519707339262
2020-03-31,0.41481623491323055,[0.         0.         0.15829955 0.84170045],[0.         0.         0.20740812 0.79259188],119583.96835698922,1.76177930822323,True,0.049108570109884675,,
2020-03-31,,,,,,,,HARD_STOP,-0.1360976651786201
2020-04-01,,,,,,,,HARD_STOP,-0.17497748439951366
2020-04-02,,,,,,,,HARD_STOP,-0.15593976792088238
2020-04-03,,,,,,,,HARD_STOP,-0.16813997861438001
2020-04-14,0.4882021573355617,[0.         0.         0.22007843 0.77992157],[0.         0.23258161 0.01151946 0.75589892],121529.71182663663,8.479672964474599,True,0.23258161418641227,,
2020-04-22,0.44725734284266,[0.         0.23542628 0.01137065 0.75320307],[0.         0.17644959 0.04717908 0.77637133],121959.37727717918,2.157828170451469,True,0.058976691491499256,,
2020-04-23,0.4822771180806723,[0.         0.1799326  0.04731973 0.77274767],[0.         0.22404388 0.01709468 0.75886144],122529.5677080742,1.6214808281737245,True,0.04411128019964647,,
2020-04-28,0.5364772251675035,[0.         0.23292107 0.01751885 0.74956008],[0.0391384  0.22910021 0.         0.73176139],124049.81445664559,1.4565334176067573,True,0.03913840107934502,,
2020-04-30,0.5657057607363136,[0.04013349 0.2328343  0.         0.72703221],[0.07434025 0.20851263 0.         0.71714712],124856.1316430562,1.2812772444825218,True,0.034206763352920215,,
2020-05-01,0.536729134506939,[0.07007408 0.20125494 0.         0.72867098],[0.03942719 0.22893737 0.         0.73163543],122880.72215490534,1.1297734884076338,True,0.030646887176314648,,
2020-05-04,0.47898520969391,[0.03805185 0.22444392 0.         0.73750423],[0.         0.21936106 0.02013155 0.7605074 ],121902.21057748057,1.5774651712098093,True,0.038051851065204756,,
2020-05-08,0.5464244097765797,[0.         0.23843866 0.02034396 0.74121738],[0.05073486 0.22247734 0.         0.7267878 ],125075.06937415322,1.9036998936429521,True,0.05073486142278726,,
2020-05-11,0.5919985060227694,[0.05068884 0.2223893  0.         0.72692187],[0.10892596 0.1870733  0.         0.70400075],125050.56871845695,2.1847755194094387,True,0.05823712070509959,,
2020-05-13,0.5242745654444783,[0.10791276 0.18617334 0.         0.7059139 ],[0.02545307 0.23668421 0.         0.73786272],124710.60809607926,3.085079254222005,True,0.08245968543550584,,
2020-05-19,0.580969585920754,[0.02680651 0.24418761 0.         0.72900588],[0.09408173 0.19640306 0.         0.70951521],126224.76258110144,2.5475397095606582,True,0.06727522285029244,,
2020-05-20,0.553364581762777,[0.09579704 0.19843928 0.         0.70576368],[0.05906014 0.21762215 0.         0.72331771],126893.75072291863,1.3985050502485001,True,0.036736903703062956,,
2020-05-21,0.597360408804932,[0.06025549 0.22022373 0.         0.71952078],[0.11631851 0.1823617  0.         0.7013198 ],127562.5642769718,2.1454626255383844,True,0.05606301602404348,,
2020-05-22,0.5648262534584004,[0.11286504 0.17918413 0.         0.70795082],[0.07323114 0.20918199 0.         0.71758687],126366.174477817,1.50251540417044,True,0.03963390283249682,,
2020-05-27,0.6016014202160075,[0.07323715 0.20929436 0.         0.71746849],[0.12224712 0.17855359 0.         0.69919929],126386.66621163889,1.8582619976497359,True,0.04900996952051924,,
2020-06-03,0.6597102531817318,[0.13157609 0.18608163 0.         0.68234228],[0.21072498 0.11913014 0.         0.67014487],129510.56120721519,3.0751852461353204,True,0.07914889250396248,,
2020-06-04,0.7467801146677466,[0.21087111 0.1191374  0.         0.66999149],[0.36858096 0.00480909 0.         0.62660994],129537.89526968752,6.12882066923609,True,0.15770985153228395,,
2020-06-05,0.7103891590230397,[0.36769163 0.00480559 0.         0.62750277],[0.29891636 0.05627822 0.         0.64480542],129348.18298622817,2.6687871956179885,True,0.06877527858024723,,
2020-06-08,0.7695984513126708,[0.30730731 0.05708653 0.         0.63560616],[0.39949806 0.         0.         0.60050194],131218.31464753087,3.6291346453694593,True,0.09219075490383527,,
2020-06-10,0.7019284675369413,[0.41608107 0.         0.         0.58391893],[0.28347868 0.06748555 0.         0.64903577],134942.8209901459,5.368122390560932,True,0.13260239537438195,,
2020-06-11,0.7235697192529631,[0.27668056 0.06671666 0.         0.65660278],[0.32353656 0.0382483  0.         0.63821514],133383.24103114664,1.8749415182448785,True,0.04685599939318352,,
2020-06-12,0.5279253072647521,[0.31358323 0.03777509 0.         0.64864168],[0.02948495 0.2344777  0.         0.73603735],131238.1348437384,11.185358315238592,True,0.28409827495533696,,
2020-06-15,0.5641207745005615,[0.02750407 0.22484885 0.         0.74764708],[0.07234372 0.20971667 0.         0.71793961],129189.97826219368,1.7378502068130817,True,0.04483965475211711,,
2020-06-16,0.5875320132816778,[0.08073611 0.22364567 0.         0.69561822],[0.10285572 0.19091029 0.         0.70623399],133334.52529700976,1.3094269331507502,True,0.03273538068338344,,
2020-06-17,0.6108839937045011,[0.10353162 0.19147702 0.         0.70499135],[0.13547451 0.16996748 0.         0.694558  ],133569.08140767575,1.279974766960685,True,0.03194289061188703,,
2020-06-22,0.5875989707780239,[0.13518605 0.16980363 0.         0.69501032],[0.10294613 0.19085336 0.         0.70620051],133483.2472090785,1.2910465606298054,True,0.032239914936231795,,
2020-06-23,0.6257279612227723,[0.10750865 0.19551137 0.         0.69697997],[0.157343   0.15552098 0.         0.68713602],135248.57745394338,2.0220074545275275,True,0.04983434927972008,,
2020-06-25,0.5930403006344072,[0.15087159 0.15193872 0.         0.69718969],[0.1103533  0.18616685 0.         0.70347985],133297.71734628023,1.6202987805935853,True,0.0405182927572665,,
2020-06-26,0.6320160200763698,[0.11221979 0.18811824 0.         0.69966198],[0.16687248 0.14913553 0.         0.68399199],134024.15059752602,2.1974341521078458,True,0.05465269113342444,,
2020-06-29,0.5875487420316547,[0.15801884 0.14483211 0.         0.69714904],[0.10287831 0.19089606 0.         0.70622563],131493.29692920728,2.1751833217027285,True,0.05514053751535322,,
2020-06-30,0.6400681087398954,[0.10562196 0.19374002 0.         0.70063802],[0.17930626 0.1407278  0.         0.67996595],132540.4239884081,2.929844563374891,True,0.07368430136783859,,
2020-07-01,0.6790588982768674,[0.18700147 0.14399308 0.         0.66900545],[0.24318308 0.09634637 0.         0.66047055],134709.61313101806,2.270460576450946,True,0.05618160237860939,,
2020-07-02,0.7133733273394675,[0.2540418 0.0985323 0.        0.6474259],[0.60885936 0.10451397 0.         0.28662667],137422.19980416185,14.874547173747894,False,0.3607992302783045,,
2020-07-06,0.7356005218169622,[0.61433856 0.10456676 0.         0.28109469],[0.69323147 0.04236905 0.         0.26439948],140112.26128492493,3.3161592253289776,False,0.07889291046378422,,
2020-07-08,0.6554237177046774,[0.69875759 0.04228637 0.         0.25895603],[0.40747356 0.24795015 0.         0.34457628],143055.65891887614,12.500948715910527,False,0.2912840314598472,,
2020-07-09,0.699987102023227,[0.41513027 0.24896481 0.         0.33590492],[0.55995357 0.14003353 0.         0.3000129 ],146736.59150021733,6.375263206546301,False,0.14482329961387214,,
2020-07-10,0.6685380066576626,[0.55998356 0.14001197 0.         0.30000447],[0.45069625 0.21784175 0.         0.33146199],146735.05648504023,4.810883816537954,False,0.1092873085178166,,
2020-07-13,0.721812093456004,[0.46081803 0.21868457 0.         0.3204974 ],[0.64042661 0.08138549 0.         0.27818791],151750.78044254862,8.176722685083728,False,0.17960858062229995,,
2020-07-14,0.6278851382209364,[0.61523264 0.08160421 0.         0.30316314],[0.32118871 0.30669643 0.         0.37211486],139242.41123006312,12.283015914478261,False,0.2940439340277261,,
2020-07-15,0.6762829405941666,[0.33114606 0.30948406 0.         0.35936987],[0.47686858 0.19941436 0.         0.32371706],144168.66152918266,6.302586064355957,False,0.14572251688878507,,
2020-07-16,0.7251422624783991,[0.46894307 0.19877448 0.         0.33228244],[0.65304068 0.07210158 0.         0.27485774],140446.9213424888,7.756782648972242,False,0.18409760723903262,,
2020-07-20,0.7609398558542945,[0.65784161 0.07205242 0.         0.27010596],[0.77734964 0.         0.         0.22265036],142910.98628597625,5.123703046880417,False,0.11950802803985683,,
2020-07-21,0.7826908639000979,[0.79275898 0.         0.         0.20724102],[0.83172716 0.         0.         0.16827284],153532.21956908848,1.7948615162056978,False,0.03896818360001242,,
2020-07-24,0.7430015965499395,[0.80693536 0.         0.         0.19306464],[0.36110115 0.01039965 0.         0.6284992 ],133816.94874989393,17.898052008593446,True,0.44583420799321916,,
2020-07-31,0.7518716148481511,[0.39183665 0.01080685 0.         0.5973565 ],[0.75467904 0.         0.         0.24532096],140777.17719175213,15.32397811233935,False,0.36284238723976797,,
2020-08-04,0.7674964673951827,[0.76073118 0.         0.         0.23926882],[0.79374117 0.         0.         0.20625883],144323.25370520164,1.429232495470656,False,0.033009984156585154,,
2020-08-06,0.7833149549763396,[0.79737857 0.         0.         0.20262143],[0.83328739 0.         0.         0.16671261],146913.72481059114,1.5826495578653985,False,0.03590882018013941,,
2020-08-10,0.7975700430444734,[0.83455453 0.         0.         0.16544547],[0.86892511 0.         0.         0.13107489],148038.3759199949,1.526449169844643,False,0.03437057362904311,,
2020-08-12,0.755067292980101,[0.86315984 0.         0.         0.13684016],[0.76266823 0.         0.         0.23733177],141800.9036880022,4.2749400716484995,False,0.100491603848883,,
2020-08-13,0.7801310326337572,[0.7726611 0.        0.        0.2273389],[0.82532758 0.         0.         0.17467242],148030.0008366766,2.3388659496512725,False,0.052666485091576676,,
2020-08-20,0.7533803598579379,[0.82936041 0.         0.         0.17063959],[0.7584509 0.        0.        0.2415491],151528.8397600411,3.223450584225048,False,0.07090950671677768,,
2020-08-27,0.7287586353773252,[0.79076455 0.         0.         0.20923545],[0.66683932 0.06191931 0.         0.27124136],174929.86638512192,6.503467240192006,False,0.12392523119092214,,
2020-08-28,0.6980777515206655,[0.6652392  0.06195007 0.         0.27281073],[0.55309469 0.14498307 0.         0.30192225],173917.76072509662,5.851176944584827,False,0.11214451627769628,,
2020-08-31,0.7224776485899677,[0.55457997 0.14507276 0.         0.30034727],[0.64294051 0.07953713 0.         0.27752235],174824.53712387025,4.634277199762415,False,0.08836054091725964,,
2020-09-01,0.6422363023128196,[0.65176388 0.07941761 0.         0.26881851],[0.36539727 0.27683903 0.         0.3577637 ],180480.92546660244,15.50511346154137,False,0.28636661411643294,,
2020-09-03,0.6616234093738139,[0.36618253 0.27702393 0.         0.35679354],[0.42773532 0.23388808 0.         0.33837659],180957.55869973445,3.341533268000413,False,0.06155279893640825,,
2020-09-04,0.5878933923958345,[0.40299423 0.23138153 0.         0.36562424],[0.10334389 0.19060281 0.         0.7060533 ],167469.51499964832,17.10344709256731,True,0.3404290644101849,,
2020-09-08,0.6394517285399555,[0.09179086 0.17854636 0.         0.72966278],[0.1783453  0.14138057 0.         0.68027414],162034.8671246676,4.207451233452038,True,0.08655444160700052,,
2020-09-09,0.6050315362923805,[0.1825409  0.14319515 0.         0.67426395],[0.12709478 0.17542098 0.         0.69748423],163475.653158679,2.719227214562485,True,0.055446120202438665,,
2020-09-10,0.6428857778683413,[0.13257344 0.17978934 0.         0.68763722],[0.18371847 0.13772442 0.         0.67855711],165814.56935760844,2.5441770762390497,True,0.051145024752561136,,
2020-09-11,0.6127858941218179,[0.17426032 0.13386651 0.         0.69187317],[0.13822721 0.16816574 0.         0.69360705],162621.40811732184,1.757926724726633,True,0.03603311407106566,,
2020-09-14,0.6664171760663169,[0.13824502 0.1680557  0.         0.69369927],[0.22180653 0.11140206 0.         0.66679141],162598.69572970024,4.076097547498395,True,0.0835615056075315,,
2020-09-15,0.6950207674521984,[0.22947145 0.11344306 0.         0.65708549],[0.27108697 0.07642342 0.         0.65248962],164996.9865170659,2.059930493265829,True,0.041615517486087855,,
2020-09-17,0.7045133274927814,[0.24797378 0.07307675 0.         0.67894947],[0.28816473 0.06409193 0.         0.64774334],158566.04219064835,1.911875992523921,True,0.04019095064135736,,
2020-09-22,0.6631353460649859,[0.29466548 0.06477772 0.         0.6405568 ],[0.21636163 0.11520604 0.         0.66843233],160344.6713933426,3.7666814264774855,True,0.07830384786610531,,
2020-09-23,0.7017764064536883,[0.21966143 0.11622991 0.         0.66410865],[0.28320384 0.06768436 0.         0.6491118 ],161385.36602989692,3.076444499905468,True,0.06354240940151398,,
2020-09-24,0.6579029096052508,[0.26063403 0.06486598 0.         0.67449999],[0.20776957 0.12118189 0.         0.67104855],155308.39850001194,2.6239002017525026,True,0.0563159113757844,,
2020-09-28,0.6956488047643433,[0.23293572 0.12878112 0.         0.63828316],[0.27220571 0.07561869 0.         0.6521756 ],163279.36758418192,2.6040985199920708,True,0.0531624327580658,,
2020-10-02,0.71211822020299,[0.27050784 0.07545704 0.         0.65403513],[0.3021065  0.05395261 0.         0.64394089],162814.74423800543,1.5434184928691965,True,0.03159866346037643,,
2020-10-05,0.6923450788928609,[0.30265604 0.05398711 0.         0.64335685],[0.26633834 0.0798342  0.         0.65382746],162961.55205114523,1.7755167536381058,True,0.0363177025764716,,
2020-10-07,0.6674330053334925,[0.2686962  0.08029815 0.         0.65100565],[0.22350063 0.11021587 0.         0.6662835 ],163667.25647224468,2.219110530944494,True,0.04519557095650789,,
2020-10-08,0.6980811648059226,[0.23096987 0.11216755 0.         0.65686258],[0.27655346 0.07248712 0.         0.65095942],166012.94941354598,2.270239713020721,True,0.04558358692380174,,
2020-10-09,0.724389506986344,[0.27805364 0.07264026 0.         0.6493061 ],[0.32509081 0.03710394 0.         0.63780525],166433.9718531585,2.348574825521205,True,0.0470371683411146,,
2020-10-12,0.7513430419320662,[0.34132341 0.03802735 0.         0.62064924],[0.7533576 0.        0.        0.2466424],171032.7623839277,21.141403997066114,False,0.41203419552270165,,
2020-10-14,0.7224037420515161,[0.76212336 0.         0.         0.23787664],[0.64266118 0.07974256 0.         0.27759626],177314.69041257098,6.354719935284894,False,0.11946218181356749,,
2020-10-15,0.7076506376733172,[0.62590411 0.07984259 0.         0.2942533 ],[0.29388821 0.05993711 0.         0.64617468],167271.95950397348,17.659973787215133,True,0.3519213827905134,,
2020-10-16,0.6956045317379267,[0.30337951 0.06091109 0.         0.6357094 ],[0.2721268  0.07567547 0.         0.65219773],170008.34320565316,1.5939667001911197,True,0.031252715212589155,,
2020-10-20,0.6513210001534787,[0.25817154 0.07369863 0.         0.66812983],[0.19711709 0.12854341 0.         0.6743395 ],165953.9870389843,3.0396688404212004,True,0.0610544503862418,,
2020-10-22,0.6717323411196711,[0.19785008 0.12878625 0.         0.67336367],[0.23071634 0.10514984 0.         0.66413383],166192.66122076928,1.6386389480492063,True,0.03286625165460719,,
2020-10-26,0.694403559950946,[0.2261565  0.10398694 0.         0.66985655],[0.26998905 0.07721273 0.         0.65279822],164772.31643799593,2.1667170679939907,True,0.043832546527100835,,
2020-10-27,0.600986373275239,[0.26793907 0.07697981 0.         0.65508112],[0.12138287 0.17911032 0.         0.69950681],164196.46159716725,7.21920289206524,True,0.14655620106634876,,
2020-10-29,0.5317742219752885,[0.11270655 0.17210633 0.         0.71518711],[0.03379342 0.23209369 0.         0.73411289],160590.5812003989,3.801811599737167,True,0.07891312951064737,,
2020-11-03,0.5617998358704653,[0.03335189 0.23028393 0.         0.73636418],[0.06943828 0.21146164 0.         0.71910008],160097.39725568876,1.7332009480028772,True,0.03608638611479759,,
2020-11-04,0.5940484386104915,[0.07637812 0.22371188 0.         0.69991   ],[0.11173866 0.18528556 0.         0.70297578],164485.7436913828,1.8961744546407857,True,0.03842631813324998,,
2020-11-05,0.6957412249270682,[0.12037569 0.19350592 0.         0.68611839],[0.27237048 0.07550013 0.         0.65212939],168525.64276654721,7.684505805651015,True,0.15199478804334643,,
2020-11-06,0.7365685318061345,[0.27263768 0.07550566 0.         0.65185666],[0.34849787 0.01978639 0.         0.63171573],168589.03274396047,3.8367588680759037,True,0.07586019101457742,,
2020-11-09,0.7764428862641306,[0.35700511 0.02000729 0.         0.6229876 ],[0.81610722 0.         0.         0.18389278],170947.65931878128,23.544729123845677,False,0.4591021060222051,,
2020-11-10,0.7831853362028334,[0.79630998 0.         0.         0.20369002],[0.41648167 0.         0.         0.58351833],154312.03214663384,17.58362344613069,True,0.3798283085150048,,
2020-12-04,0.7925729048141524,[0.46289037 0.         0.         0.53710963],[0.42821613 0.         0.         0.57178387],167634.8617243465,1.7437835774181139,True,0.034674242964361,,
2020-12-11,0.7603103946040181,[0.41927785 0.         0.         0.58072215],[0.38788799 0.         0.         0.61211201],165055.2764986017,1.5543183325870598,True,0.03138985446895082,,
2020-12-14,0.7417229781825775,[0.39316563 0.         0.         0.60683437],[0.35858297 0.01227851 0.         0.62913851],166489.62370025163,1.727296050479555,True,0.034582656706369896,,
2020-12-15,0.7187733448279549,[0.3659322  0.01240882 0.         0.62165898],[0.3144969  0.04488977 0.         0.64061333],168491.40752078535,2.5999219254941193,True,0.05143530192923712,,
2020-12-16,0.7600678331495107,[0.31716142 0.04508104 0.         0.63775753],[0.38758479 0.         0.         0.61241521],169243.74831735028,3.5756143662182613,True,0.07042336672733102,,
2020-12-17,0.7653461825562423,[0.39429273 0.         0.         0.60570727],[0.78836546 0.         0.         0.21163454],171114.94043911458,20.229519541982818,False,0.39407273049078184,,
2020-12-18,0.780131955821728,[0.79016377 0.         0.         0.20983623],[0.82532989 0.         0.         0.17467011],172561.5549261428,1.8204960458311572,False,0.035166118869106144,,
2020-12-21,0.7859982393921098,[0.81859219 0.         0.         0.18140781],[0.4199978 0.        0.        0.5800022],166151.18818343515,19.86807937442269,True,0.39859438847322237,,
2020-12-22,0.7213564060642692,[0.42811336 0.         0.         0.57188664],[0.31935372 0.04132448 0.         0.6393218 ],168489.386219742,5.4974531729482825,True,0.10875963359453722,,
2020-12-24,0.754376794469357,[0.31649521 0.04114403 0.         0.64236076],[0.38047099 0.         0.         0.61952901],167687.82224294686,3.2183879574003478,True,0.06397578377789681,,
2020-12-29,0.7819833642410131,[0.39307632 0.         0.         0.60692368],[0.82995841 0.         0.         0.17004159],171168.33490237908,22.434113807618143,False,0.43688208687299535,,
2020-12-30,0.7563765174298334,[0.83003527 0.         0.         0.16996473],[0.76594129 0.         0.         0.23405871],171223.90379261682,3.292326151927117,False,0.06409397440041864,,
2020-12-31,0.7581994556675423,[0.76377895 0.         0.         0.23622105],[0.38524932 0.         0.         0.61475068],169653.74950696097,19.26569153697846,True,0.3785296344852859,,
2021-01-04,0.7625450317398627,[0.39021365 0.         0.         0.60978635],[0.78136258 0.         0.         0.21863742],171015.93483829813,20.067810134406397,False,0.3911489330586114,,
2021-01-05,0.6844823352729054,[0.76983373 0.         0.         0.23016627],[0.2525498  0.08969137 0.         0.65775883],162431.25235893822,25.20692279370058,True,0.517283926330439,,
2021-01-06,0.7147292321529252,[0.25011663 0.08933445 0.         0.66054892],[0.30694652 0.0504181  0.         0.64263538],161720.5603418018,2.7571682749345316,True,0.05682988543339135,,
2021-01-08,0.7796881377540377,[0.32700547 0.05199379 0.         0.62100074],[0.41211017 0.         0.         0.58788983],167352.83422657277,4.272754075038994,True,0.08510470497428752,,
2021-01-19,0.7430506374701434,[0.40442708 0.         0.         0.59557292],[0.36119786 0.01032746 0.         0.62847468],165192.78920983645,2.142346493703472,True,0.04322921728708451,,
2021-01-21,0.7960629529472184,[0.38427801 0.01061357 0.         0.60510842],[0.86515738 0.         0.         0.13484262],171570.49218267313,24.751413038902246,False,0.4808793696402666,,
2021-01-26,0.7661641375154203,[0.86907703 0.         0.         0.13092297],[0.79041034 0.         0.         0.20958966],176683.06314091868,4.169721064442021,False,0.07866668127505316,,
2021-01-28,0.618074228884404,[0.77710978 0.         0.         0.22289022],[0.14595728 0.16307984 0.         0.69096289],166136.74733868672,31.457287092845306,True,0.6311525013129979,,
2021-01-29,0.6625154086061459,[0.14483008 0.16238919 0.         0.69278074],[0.21533792 0.11591978 0.         0.6687423 ],165669.79291395628,3.504306211641774,True,0.07050784877566271,,
2021-02-01,0.6344421356330142,[0.21315165 0.11534194 0.         0.67150642],[0.17059151 0.14662956 0.         0.68277893],164984.6705228351,2.1065309131914285,True,0.042560134152986207,,
2021-02-02,0.661184327505605,[0.17887843 0.15061453 0.         0.67050704],[0.2131451  0.11744706 0.         0.66940784],168002.46157638374,1.7270658242099415,True,0.03426667696819663,,
2021-02-03,0.7402738877794892,[0.21920754 0.11910519 0.         0.66168726],[0.35573697 0.01439997 0.         0.62986306],169961.30581813728,6.9614158843255876,True,0.13652942652281239,,
2021-02-04,0.7883983780666293,[0.35159916 0.01433223 0.         0.63406861],[0.42299797 0.         0.         0.57700203],168827.36631954787,3.6162218371074655,True,0.07139880845823815,,
2021-02-05,0.8097238196390439,[0.43045841 0.         0.         0.56954159],[0.89930955 0.         0.         0.10069045],171035.38043440913,24.057039741753577,False,0.46885113634874087,,
2021-02-16,0.8282167649142856,[0.90403422 0.         0.         0.09596578],[0.94554191 0.         0.         0.05445809],179431.98799808233,2.2343423996644862,False,0.041507693705991944,,
2021-02-17,0.8124632928059546,[0.94325464 0.         0.         0.05674536],[0.90615823 0.         0.         0.09384177],172197.60995266313,1.9163739978732892,False,0.03709641108259476,,
2021-02-18,0.8107149269432554,[0.90438829 0.         0.         0.09561171],[0.45089366 0.         0.         0.54910634],169008.2803061919,22.99330430513067,True,0.4534946308246704,,
2021-02-19,0.790445973708245,[0.45928119 0.         0.         0.54071881],[0.85111493 0.         0.         0.14888507],171606.71305495466,20.172390185994907,False,0.3918337425322629,,
2021-02-22,0.8034174229564286,[0.84225924 0.         0.         0.15774076],[0.44177178 0.         0.         0.55822822],161953.68354458612,19.458125999171937,True,0.40048746393214085,,
2021-02-25,,,,,,,,HARD_STOP,-0.15989204144360514
2021-02-26,0.6857334814224536,[0.41571213 0.         0.         0.58428787],[0.         0.         0.34286674 0.65713326],154712.51488934073,19.294760779589968,True,0.4157121310535368,,
2021-02-26,,,,,,,,HARD_STOP,-0.1450619985754792
2021-03-01,,,,,,,,HARD_STOP,-0.12433818391619589
2021-03-02,0.770514788969144,[0.         0.         0.34605711 0.65394289],[0.         0.         0.40064349 0.59935651],155448.30614035443,2.5456077676939963,True,0.05458637302863384,,
2021-03-03,,,,,,,,HARD_STOP,-0.1279720851907692
2021-03-04,0.7002641034260698,[0.         0.         0.39529805 0.60470195],[0.         0.         0.35013205 0.64986795],154072.0803723449,2.0876456535783294,True,0.04516599521758757,,
2021-03-04,,,,,,,,HARD_STOP,-0.13876342276703002
2021-03-05,,,,,,,,HARD_STOP,-0.12291963917188897
2021-03-08,,,,,,,,HARD_STOP,-0.1272864640764334
2021-03-10,0.7588895622719939,[0.         0.         0.35514738 0.64485262],[0.         0.         0.38611195 0.61388805],155269.04487589982,1.442351984792991,True,0.030964574768606867,,
2021-03-11,0.7879248571036851,[0.         0.         0.38765275 0.61234725],[0.         0.         0.42240607 0.57759393],155658.47340411702,1.6228948789839153,True,0.03475332552291355,,
2021-03-15,0.829851116633667,[0.         0.         0.42370888 0.57629112],[0.        0.        0.4748139 0.5251861],156009.0681982532,2.3918538429689975,True,0.051105017389747265,,
2021-03-16,0.8382755605285802,[0.         0.         0.47654079 0.52345921],[0.48534445 0.         0.         0.51465555],156521.43540291482,22.79004302467677,True,0.4853444506607253,,
2021-03-18,,,,,,,,HARD_STOP,-0.14686909749395138
2021-03-19,0.8089467415316074,[0.46274405 0.         0.         0.53725595],[0.         0.         0.44868343 0.55131657],149915.43077926565,20.811742126174636,True,0.46274405105141564,,
2021-03-19,,,,,,,,HARD_STOP,-0.14914168288876606
2021-03-22,,,,,,,,HARD_STOP,-0.1423478448285328
2021-03-23,0.8523097785862009,[0.        0.        0.4499683 0.5500317],[0.  0.  0.5 0.5],150244.83283249714,2.255101220601801,True,0.05003169777594363,,
2021-03-23,,,,,,,,HARD_STOP,-0.1366743218459744
2021-03-24,0.8215410485770608,[0.         0.         0.49941871 0.50058129],[0.         0.         0.46442631 0.53557369],150068.1701929599,1.57537346336118,True,0.034992396263101466,,
2021-03-24,,,,,,,,HARD_STOP,-0.14106310122216903
2021-03-25,,,,,,,,HARD_STOP,-0.1362311636915008
2021-03-26,,,,,,,,HARD_STOP,-0.12231126115741031
2021-03-29,,,,,,,,HARD_STOP,-0.12275470900507168
2021-03-30,,,,,,,,HARD_STOP,-0.12508203165485166
2021-03-31,,,,,,,,HARD_STOP,-0.12153553522301497
2021-04-09,0.8424967421070121,[0.         0.         0.47526378 0.52473622],[0.49062093 0.         0.         0.50937907],153166.74739719593,22.544043507197653,True,0.49062092763376514,,
2021-04-20,0.8166142459766943,[0.50012184 0.         0.         0.49987816],[0.45826781 0.         0.         0.54173219],156055.40330599152,1.9594644847576068,True,0.04185403481171607,,
2021-05-03,0.7866060168860984,[0.45989327 0.         0.         0.54010673],[0.42075752 0.         0.         0.57924248],156523.6789658795,1.8377012477328287,True,0.039135745251115905,,
2021-05-04,,,,,,,,HARD_STOP,-0.12441613311754118
2021-05-05,0.7620691939895873,[0.40529662 0.         0.         0.59470338],[0.         0.         0.39008649 0.60991351],152452.72917228425,18.536572761188427,True,0.4052966201792416,,
2021-05-10,0.8126479905909286,[0.         0.         0.39299094 0.60700906],[0.         0.         0.45330999 0.54669001],153163.71423783398,2.7716066639042136,True,0.06031904440065222,,
2021-05-11,0.7625218861797178,[0.         0.         0.44774008 0.55225992],[0.         0.         0.39065236 0.60934764],151616.2434873912,2.5966279073614698,True,0.05708772463150613,,
2021-05-12,0.7250557893084998,[0.        0.        0.3895728 0.6104272],[0.32635601 0.03617189 0.         0.63747211],151345.5749039318,17.68803599773738,True,0.3895728040273625,,
2021-05-12,,,,,,,,HARD_STOP,-0.1370708569834186
2021-05-13,0.650769506355393,[0.32536603 0.03614915 0.         0.63848482],[0.         0.         0.32538475 0.67461525],151087.92285838455,16.38617338154483,True,0.3253847531776965,,
